Platform Services;Éléments de base d'Azure (DevTest Labs, Log analytics, Site recovery, Automation);https://galenica.atlassian.net/servicedesk/customer/portal/12/group/14/create/41
R2D2 Services;CCC Email Classification (R2D2 Product);https://galenica.atlassian.net/servicedesk/customer/portal/22/group/32/create/52
R2D2 Services;Categorizer (R2D2 Product);https://galenica.atlassian.net/servicedesk/customer/portal/22/group/32/create/52
R2D2 Services;Recommender (R2D2 Product);https://galenica.atlassian.net/servicedesk/customer/portal/22/group/32/create/52
R2D2 Services;New LoRe (R2D2 Project);https://galenica.atlassian.net/servicedesk/customer/portal/22/group/32/create/52
R2D2 Services;GenAI Chatbot (R2D2 Project);https://galenica.atlassian.net/servicedesk/customer/portal/22/group/32/create/52
R2D2 Services;nouveaux produits d'IA/ML;https://galenica.atlassian.net/servicedesk/customer/portal/22/group/32/create/52
R2D2 Services;intelligence artificielle;https://galenica.atlassian.net/servicedesk/customer/portal/22/group/32/create/52
SAP Services;SAP Enterprise Ressource Planning (ERP);https://galenica.atlassian.net/servicedesk/customer/portal/10/group/12/create/34
SAP Services;SAP Processus finance et contrôle (R2R);https://galenica.atlassian.net/servicedesk/customer/portal/10/group/12/create/34
SAP Services;SAP Gestion du matériel, logistique et processus vente (P2O, O2C);https://galenica.atlassian.net/servicedesk/customer/portal/10/group/12/create/34
SAP Services;SAP Gestion du transport (TM);https://galenica.atlassian.net/servicedesk/customer/portal/10/group/12/create/34
SAP Services;SAP Gestion de la qualité (QM);https://galenica.atlassian.net/servicedesk/customer/portal/10/group/12/create/34
SAP Services;SAP Gestion des ressources humaines (HCM) avec People Admin and Payroll;https://galenica.atlassian.net/servicedesk/customer/portal/10/group/12/create/34
SAP Services;SAP Extended Warehouse Management (EWM) (gestion étendue des entrepôts);https://galenica.atlassian.net/servicedesk/customer/portal/10/group/12/create/34
SAP Services;SAP Processus d'entrée;https://galenica.atlassian.net/servicedesk/customer/portal/10/group/12/create/34
SAP Services;SAP Entreposage;https://galenica.atlassian.net/servicedesk/customer/portal/10/group/12/create/34
SAP Services;SAP Processus de sortie;https://galenica.atlassian.net/servicedesk/customer/portal/10/group/12/create/34
SAP Services;SAP BTP;https://galenica.atlassian.net/servicedesk/customer/portal/10/group/12/create/34
SAP Services;SAP Développement d'interfaces;https://galenica.atlassian.net/servicedesk/customer/portal/10/group/12/create/34
SAP Services;SAP Services généraux du BTP;https://galenica.atlassian.net/servicedesk/customer/portal/10/group/12/create/34
SAP Services;Développement ABAP et UI5 (Fiori);https://galenica.atlassian.net/servicedesk/customer/portal/10/group/12/create/34
SAP Services;Droits d'accès SAP;https://galenica.atlassian.net/servicedesk/customer/portal/10/group/12/create/68
Service4You Services;Commander une licence LeanIX;https://galenica.atlassian.net/servicedesk/customer/portal/2/group/2/create/416
Service4You Services;Jira;https://galenica.atlassian.net/servicedesk/customer/portal/2/group/2/create/21
Service4You Services;Confluence;https://galenica.atlassian.net/servicedesk/customer/portal/2/group/2/create/21
Service4You Services;Jira Service Management (JSM);https://galenica.atlassian.net/servicedesk/customer/portal/2/group/2/create/21
Service4You Services;LeanIX;https://galenica.atlassian.net/servicedesk/customer/portal/2/group/2/create/21
Service4You Services;Coupa;https://galenica.atlassian.net/servicedesk/customer/portal/2/group/2/create/21
Service4You Services;Robotic Process Automation (RPA);https://galenica.atlassian.net/servicedesk/customer/portal/2/group/2/create/21
Service4You Services;Commander un projet Jira;https://galenica.atlassian.net/servicedesk/customer/portal/2/group/2/create/3
Service4You Services;Commander un espace Confluence;https://galenica.atlassian.net/servicedesk/customer/portal/2/group/2/create/3
Service4You Services;Feedback LENI;https://galenica.atlassian.net/servicedesk/customer/portal/2/group/2/create/95
Service4You Services;Commander une nouvelle licence Atlassian;https://galenica.atlassian.net/servicedesk/customer/portal/2/group/2/create/184
Service4You Services;Commander un accès COUPA;https://galenica.atlassian.net/servicedesk/customer/portal/2/group/2/create/614
Support Pharmacy Services;ActivePOS;https://galenica.atlassian.net/servicedesk/customer/portal/26/group/39/create/59
Support Pharmacy Services;ActiveSTOCK;https://galenica.atlassian.net/servicedesk/customer/portal/26/group/39/create/59
Support Pharmacy Services;Circuit marchandise;https://galenica.atlassian.net/servicedesk/customer/portal/26/group/39/create/59
Support Pharmacy Services;Facturation caisse maladie;https://galenica.atlassian.net/servicedesk/customer/portal/26/group/39/create/59
Support Pharmacy Services;Formation triapharm;https://galenica.atlassian.net/servicedesk/customer/portal/26/group/39/create/59
Support Pharmacy Services;triapharm;https://galenica.atlassian.net/servicedesk/customer/portal/26/group/39/create/59
Team Nexus Services;Webshop SAP CC - Homepage;https://galenica.atlassian.net/servicedesk/customer/portal/43/group/47/create/109
Team Nexus Services;Webshop SAP CC - Recherche de pharmacie;https://galenica.atlassian.net/servicedesk/customer/portal/43/group/47/create/109
Team Nexus Services;Webshop SAP CC - Header;https://galenica.atlassian.net/servicedesk/customer/portal/43/group/47/create/109
Team Nexus Services;Webshop SAP CC - Footer;https://galenica.atlassian.net/servicedesk/customer/portal/43/group/47/create/109
Team Nexus Services;Webshop SAP CC - SmartEdit-Inhalte pour promouvoir Healthcare Bookings;https://galenica.atlassian.net/servicedesk/customer/portal/43/group/47/create/109
